|-------+---------------------+--------+---------|
|  478  | uglander            | 194    | 649     |
|  754  | pbyrnes             | 160    | 652     |
|  795  | tfb                 | 157    | 654     |
|  827  | michaellee94        | 155    | 656     |
|  695  | preciselymb         | 166    | 664     |
|  949  | ahood               | 147    | 667     |
|  50   | (Rapptz)            | 397    | 671     |
|  60   | jboeing             | 373    | 671     |
|  753  | Duelist             | 160    | 674     |
|  897  | Milric              | 151    | 675     |
|  282  | Mithander           | 231    | 676     |
|  495  | eulerShulgi2        | 190    | 682     |
|  401  | marvel2010          | 206    | 687     |
|  188  | mvaneerde           | 261    | 694     |
|  752  | smrq                | 160    | 695     |
|  246  | dbranscombe         | 242    | 697     |
|  109  | chempro             | 320    | 708     |
|  392  | wilsonmt            | 207    | 716     |
|  400  | ptarjan             | 206    | 719     |
|  694  | lisanke             | 166    | 719     |
|  368  | jrouse042           | 211    | 721     |
|  267  | stephen_weber       | 236    | 733     |
|  705  | Feryll              | 165    | 734     |
|  854  | DrMarkPugner        | 153    | 749     |
|  428  | (noah13)            | 202    | 750     |
|  776  | (steveburke)        | 158    | 752     |
|  187  | fergemann           | 261    | 753     |
|  751  | janis               | 160    | 753     |
|  652  | jaxl                | 170    | 760     |
|  1000 | acganesh            | 144    | 763     |
|  641  | (GlennHideaki)      | 171    | 765     |
|  750  | dclouti             | 160    | 765     |
|  198  | fahrenba            | 259    | 766     |
|  386  | hbgolze             | 209    | 772     |
|  826  | naphren             | 155    | 772     |
|  472  | gaussian_integer    | 195    | 773     |
|  825  | puzzlepalace        | 155    | 780     |
|  896  | NateT               | 151    | 786     |
|  526  | JohnBP              | 185    | 789     |
|  532  | Steve496            | 184    | 791     |
|  226  | ipsin               | 249    | 803     |
|  71   | diffeqkid           | 357    | 811     |
|  169  | lkkoller            | 273    | 814     |
|  693  | m42a                | 166    | 817     |
|  255  | Dukkha              | 239    | 820     |
|  125  | mp1                 | 304    | 823     |
|  281  | koconnor            | 231    | 824     |
|  651  | Zot95               | 170    | 831     |
|  234  | frrad               | 246    | 832     |
|  895  | Ikcelaks            | 151    | 835     |
|  675  | brainiac1530        | 168    | 841     |
|  842  | matzsoft            | 154    | 851     |
|  531  | (jasper9876)        | 184    | 858     |
|  507  | augurar             | 189    | 862     |
|  894  | patricko            | 151    | 869     |
|  615  | alef1               | 174    | 870     |
|  616  | dharasty            | 174    | 870     |
|  245  | confluential        | 242    | 872     |
|  162  | msauhta             | 275    | 873     |
|  427  | larsroe             | 202    | 873     |
|  35   | neverforget         | 442    | 875     |
|  599  | dominicktwitty      | 176    | 886     |
|  714  | Eirik0              | 164    | 886     |
|  876  | rst53804            | 152    | 887     |
|  471  | thagg               | 195    | 894     |
|  342  | (steve98654)        | 217    | 895     |
|  511  | dirtlamb5           | 188    | 895     |
|  445  | hedgehog3815        | 200    | 896     |
|  794  | bgwines             | 157    | 897     |
|  893  | bpheil              | 151    | 897     |
|  640  | jm2421              | 171    | 907     |
|  210  | (tweedcap)          | 254    | 916     |
|  420  | accatagon           | 203    | 917     |
|  298  | pacman              | 226    | 921     |
|  516  | mtchang             | 187    | 931     |
|  775  | slipkin             | 158    | 933     |
|  704  | ahauptma            | 165    | 934     |
|  209  | rlindley            | 254    | 936     |
|  313  | craig_ka            | 222    | 946     |
|  935  | Hydaspe             | 148    | 957     |
|  980  | ABCarter            | 145    | 962     |
|  132  | Tool                | 300    | 964     |
|  222  | gechhesy            | 250    | 965     |
|  917  | pkize               | 150    | 967     |
|  622  | (prizmpromise)      | 173    | 968     |
|  161  | bmcgarvey           | 275    | 969     |
|  692  | rca                 | 166    | 970     |
|  521  | snchlsn             | 186    | 973     |
|  566  | ednerd              | 180    | 985     |
|  385  | clauyan             | 209    | 992     |
|  674  | mbirchmeier         | 168    | 993     |
|  916  | qhe                 | 150    | 1000    |
|  580  | (recipito)          | 179    | 1003    |
|  650  | Speydiana           | 170    | 1004    |
|  525  | aarora09            | 185    | 1006    |
|  280  | kjc                 | 231    | 1009    |
|  419  | (marcelodebarros)   | 203    | 1009    |
|  853  | drchung             | 153    | 1013    |
|  680  | (mediaptera)        | 167    | 1015    |
|  384  | (ManuSBedi)         | 209    | 1016    |
|  426  | jaxon               | 202    | 1018    |
|  137  | krashman            | 294    | 1019    |
|  102  | (Jamie_)            | 327    | 1022    |
|  927  | venkatrampramod     | 149    | 1029    |
|  192  | JeffreyBosboom      | 260    | 1031    |
|  875  | semi225599          | 152    | 1034    |
|  841  | Wildman             | 154    | 1035    |
|  399  | geniusadam69        | 206    | 1040    |
|  595  | davmont             | 177    | 1047    |
|  608  | cluj                | 175    | 1052    |
|  639  | lewellen            | 171    | 1063    |
|  948  | tmcginniss          | 147    | 1069    |
|  691  | rbharvs             | 166    | 1082    |
|  607  | ArcadiaPerson       | 175    | 1088    |
|  739  | stephenh            | 161    | 1088    |
|  454  | Serinox             | 198    | 1092    |
|  638  | jrue                | 171    | 1093    |
|  297  | dgf901              | 226    | 1097    |
|  962  | tdug1991            | 146    | 1098    |
|  185  | (enotpolaskun)      | 262    | 1102    |
|  961  | jamesbest135        | 146    | 1104    |
|  874  | (wilcoxjay)         | 152    | 1109    |
|  28   | mathguy314          | 456    | 1110    |
|  824  | peterlewhs          | 155    | 1112    |
|  367  | riceanalyst         | 211    | 1114    |
|  649  | piepera             | 170    | 1122    |
|  873  | dhao3300            | 152    | 1127    |
|  823  | McMartin            | 155    | 1129    |
|  470  | un1                 | 195    | 1130    |
|  793  | mike314             | 157    | 1130    |
|  872  | waremi              | 152    | 1136    |
|  629  | randall77           | 172    | 1140    |
|  871  | aquach              | 152    | 1141    |
|  208  | shocksteel          | 254    | 1145    |
|  279  | pzhon               | 231    | 1145    |
|  637  | (Purogia)           | 171    | 1147    |
|  765  | hooded_paladin      | 159    | 1147    |
|  648  | rtdavis22           | 170    | 1151    |
|  425  | lpsmith             | 202    | 1154    |
|  58   | (davin)             | 376    | 1158    |
|  934  | afasbind            | 148    | 1160    |
|  598  | steelemd            | 176    | 1174    |
|  915  | nayrb               | 150    | 1175    |
|  506  | Chumpy              | 189    | 1177    |
|  544  | MathProf1618        | 183    | 1177    |
|  359  | tcs0717             | 213    | 1181    |
|  289  | sontran16           | 228    | 1183    |
|  663  | sycal               | 169    | 1191    |
|  999  | purple4reina        | 144    | 1191    |
|  933  | nhmllr              | 148    | 1192    |
|  960  | glinden             | 146    | 1192    |
|  822  | MichaeLeroy         | 155    | 1193    |
|  792  | bolte.17            | 157    | 1196    |
|  998  | christianwu         | 144    | 1198    |
|  543  | Lamira              | 183    | 1201    |
|  791  | MarkusQ             | 157    | 1211    |
|  621  | etothepitimesi      | 173    | 1213    |
|  64   | Ben.Smallpox        | 367    | 1216    |
|  764  | msergeant           | 159    | 1216    |
|  763  | MrMathGeek          | 159    | 1230    |
|  482  | Eigen20             | 193    | 1234    |
|  520  | TimSun              | 186    | 1234    |
|  119  | hdtscott            | 309    | 1235    |
|  579  | argusdusty          | 179    | 1239    |
|  749  | ll931110            | 160    | 1239    |
|  329  | whoppercut          | 219    | 1240    |
|  578  | Queep               | 179    | 1241    |
|  997  | prometheus66        | 144    | 1241    |
|  398  | outofthemadness     | 206    | 1242    |
|  662  | schneidk            | 169    | 1258    |
|  730  | hyperddude          | 162    | 1267    |
|  996  | kathrelkeld         | 144    | 1268    |
|  310  | losingreallybadly   | 223    | 1273    |
|  87   | Googly              | 342    | 1274    |
|  114  | lukasz_s            | 312    | 1277    |
|  560  | zer0keefie          | 181    | 1285    |
|  808  | thatch              | 156    | 1285    |
|  510  | djk1076             | 188    | 1295    |
|  661  | morgoth1145         | 169    | 1298    |
|  168  | fredh               | 273    | 1300    |
|  738  | (Stunt10011)        | 161    | 1300    |
|  191  | eigenscalar         | 260    | 1301    |
|  424  | ambrose             | 202    | 1302    |
|  577  | zwilt3              | 179    | 1303    |
|  530  | DJJerome            | 184    | 1304    |
|  724  | ekman               | 163    | 1310    |
|  737  | (drturnquist)       | 161    | 1319    |
|  840  | (bjaminn)           | 154    | 1320    |
|  241  | michael.zahniser    | 243    | 1327    |
|  762  | neyfam2000          | 159    | 1332    |
|  926  | BAbdulBaki          | 149    | 1332    |
|  101  | jramanat            | 327    | 1334    |
|  86   | whileTrue           | 342    | 1335    |
|  690  | bg2b                | 166    | 1337    |
|  594  | panorama            | 177    | 1340    |
|  628  | (nickolasandersen)  | 172    | 1341    |
|  839  | zhelu               | 154    | 1351    |
|  383  | BostonBear          | 209    | 1352    |
|  774  | weis                | 158    | 1356    |
|  892  | ogbad               | 151    | 1356    |
|  713  | (mikelmcdaniel)     | 164    | 1374    |
|  38   | thundre             | 433    | 1386    |
|  346  | climberig           | 216    | 1392    |
|  995  | theunderscore       | 144    | 1392    |
|  413  | dripton             | 204    | 1397    |
|  620  | tcmotter            | 173    | 1397    |
|  773  | tsmaster            | 158    | 1401    |
|  486  | hell080185          | 192    | 1404    |
|  914  | chefboyardee71      | 150    | 1473    |
|  336  | dmj111              | 218    | 1475    |
|  807  | m1sterzer0          | 156    | 1475    |
|  235  | texpletive          | 245    | 1487    |
|  307  | (livne)             | 224    | 1487    |
|  373  | Hozat               | 210    | 1487    |
|  250  | GreekHouse          | 241    | 1497    |
|  673  | goneuler            | 168    | 1498    |
|  230  | huntertrigger       | 248    | 1500    |
|  197  | (manjulaiyer)       | 259    | 1501    |
|  614  | danghoa1            | 174    | 1501    |
|  979  | plagace             | 145    | 1507    |
|  772  | dacvs               | 158    | 1513    |
|  891  | WoodyWeaver         | 151    | 1514    |
|  174  | (james.echmalian)   | 270    | 1515    |
|  627  | feet32              | 172    | 1516    |
|  890  | (anshuchimala)      | 151    | 1520    |
|  821  | fasteddie           | 155    | 1521    |
|  838  | zukerman            | 154    | 1525    |
|  959  | mcammara            | 146    | 1525    |
|  505  | (SteveBrooklineMA)  | 189    | 1528    |
|  36   | supdude1            | 437    | 1538    |
|  542  | buckshot            | 183    | 1539    |
|  56   | shazzam             | 379    | 1539    |
|  994  | dranders            | 144    | 1542    |
|  541  | wdberkeley          | 183    | 1554    |
|  870  | bnsh                | 152    | 1564    |
|  173  | vamoose             | 271    | 1569    |
|  660  | wolfmurphy          | 169    | 1576    |
|  34   | (DjinnKahn)         | 442    | 1583    |
|  372  | Eldaerin            | 210    | 1588    |
|  202  | (smq)               | 257    | 1599    |
|  869  | maffoo              | 152    | 1617    |
|  341  | dhe128              | 217    | 1621    |
|  358  | inqtaiwan           | 213    | 1624    |
|  636  | mjstrube            | 171    | 1628    |
|  820  | qbproger            | 155    | 1628    |
|  340  | homa_rano           | 217    | 1629    |
|  481  | srnth               | 193    | 1630    |
|  436  | jaimal.i            | 201    | 1635    |
|  288  | mumps_masochist     | 228    | 1637    |
|  524  | champaignon         | 185    | 1637    |
|  868  | vbay03              | 152    | 1643    |
|  253  | pbewig              | 240    | 1646    |
|  504  | fknauss             | 189    | 1649    |
|  993  | irrelephant         | 144    | 1652    |
|  712  | nbruno              | 164    | 1655    |
|  95   | MonkeyTheCode       | 332    | 1657    |
|  925  | ragove              | 149    | 1659    |
|  889  | tessenate           | 151    | 1663    |
|  913  | shanecruise         | 150    | 1678    |
|  867  | davidxgardner       | 152    | 1687    |
|  888  | caess               | 151    | 1687    |
|  887  | zfrazier            | 151    | 1697    |
|  144  | whc67               | 289    | 1704    |
|  852  | lvaughn             | 153    | 1709    |
|  748  | dstbstr             | 160    | 1711    |
|  978  | TempeteCoeur        | 145    | 1712    |
|  529  | RockSunner          | 184    | 1729    |
|  851  | (kbdamm)            | 153    | 1732    |
|  157  | LeoTheAwesome       | 278    | 1736    |
|  771  | jlewis42            | 158    | 1754    |
|  382  | Sunrunner1605       | 209    | 1758    |
|  381  | jkedgar             | 209    | 1776    |
|  790  | srmagura            | 157    | 1778    |
|  992  | Dav2.71828          | 144    | 1781    |
|  292  | waltervannini       | 227    | 1786    |
|  866  | Kevin_L             | 152    | 1787    |
|  789  | ebothwell           | 157    | 1788    |
|  509  | nonagon             | 188    | 1789    |
|  345  | fibberts            | 216    | 1794    |
|  167  | RandyShane          | 273    | 1795    |
|  353  | merolish            | 214    | 1802    |
|  672  | hhh1001             | 168    | 1802    |
|  477  | Nyax                | 194    | 1804    |
|  503  | piac31              | 189    | 1813    |
|  233  | antimatter          | 246    | 1820    |
|  606  | joshuamillsma       | 175    | 1822    |
|  723  | relativity          | 163    | 1822    |
|  565  | (OldCIgarette)      | 180    | 1823    |
|  722  | HBaxter             | 163    | 1823    |
|  559  | tgerdes             | 181    | 1830    |
|  469  | atparrish           | 195    | 1841    |
|  502  | rcck81              | 189    | 1845    |
|  494  | (Eric_Patton)       | 190    | 1846    |
|  837  | daidailanlan        | 154    | 1849    |
|  947  | duketime            | 147    | 1859    |
|  836  | Mike_Housky         | 154    | 1873    |
|  328  | genwitt             | 219    | 1874    |
|  991  | martijnstevenson    | 144    | 1874    |
|  912  | devrajoh            | 150    | 1875    |
|  453  | (korman)            | 198    | 1878    |
|  671  | cgodbout            | 168    | 1879    |
|  76   | eporter             | 355    | 1880    |
|  977  | mddassarma          | 145    | 1883    |
|  81   | adasgu              | 348    | 1889    |
|  788  | pannenkoek2012      | 157    | 1892    |
|  322  | GraemeMcRae         | 220    | 1895    |
|  659  | JPetersen           | 169    | 1896    |
|  932  | Xerxes314           | 148    | 1905    |
|  278  | sidhanth            | 231    | 1906    |
|  380  | dzhou               | 209    | 1908    |
|  458  | swellman            | 197    | 1925    |
|  806  | js2357              | 156    | 1925    |
|  597  | spacemouse          | 176    | 1928    |
|  850  | JoseCuervo          | 153    | 1928    |
|  586  | Simantag            | 178    | 1938    |
|  626  | shummie             | 172    | 1943    |
|  819  | kvetter             | 155    | 1943    |
|  818  | bal                 | 155    | 1948    |
|  958  | science4sail        | 146    | 1948    |
|  990  | SWest               | 144    | 1950    |
|  418  | mtadd               | 203    | 1954    |
|  865  | GeoffG              | 152    | 1962    |
|  49   | nirenjan            | 397    | 1966    |
|  75   | cdoumar             | 355    | 1970    |
|  261  | cjb                 | 237    | 1974    |
|  747  | miken500            | 160    | 1975    |
|  736  | SorcererofDM        | 161    | 1989    |
|  379  | ThePower            | 209    | 1994    |
|  817  | (bluekitty)         | 155    | 2002    |
|  670  | joglers             | 168    | 2008    |
|  266  | paladin8            | 236    | 2018    |
|  735  | stinkycat           | 161    | 2019    |
|  787  | (pianowow)          | 157    | 2025    |
|  946  | deafgeek            | 147    | 2050    |
|  976  | cynic2winter        | 145    | 2059    |
|  711  | DavidCarraher       | 164    | 2067    |
|  378  | hyperdex            | 209    | 2081    |
|  501  | ARYoung65           | 189    | 2087    |
|  849  | cbeav               | 153    | 2098    |
|  746  | ejo                 | 160    | 2113    |
|  397  | woodchips           | 206    | 2117    |
|  864  | AbsoluteConvergence | 152    | 2125    |
|  848  | Tahnan              | 153    | 2135    |
|  265  | lnxprof             | 236    | 2136    |
|  689  | pieguy              | 166    | 2138    |
|  68   | Anyun               | 362    | 2139    |
|  240  | burch               | 243    | 2142    |
|  371  | icy001              | 210    | 2142    |
|  55   | (ChamZord)          | 384    | 2144    |
|  710  | brianshmrian        | 164    | 2159    |
|  83   | 4rm4g3dd0n          | 344    | 2161    |
|  688  | teoryn              | 166    | 2165    |
|  605  | nevralia            | 175    | 2170    |
|  975  | tabascq             | 145    | 2184    |
|  863  | martij4             | 152    | 2190    |
|  444  | brandon-kp          | 200    | 2191    |
|  452  | glguy               | 198    | 2197    |
|  945  | mikkl               | 147    | 2198    |
|  604  | yeeman              | 175    | 2200    |
|  121  | NickMcG             | 308    | 2206    |
|  835  | quinish             | 154    | 2209    |
|  886  | Leaper              | 151    | 2212    |
|  464  | ethanjl91           | 196    | 2213    |
|  576  | vandermond          | 179    | 2213    |
|  957  | ttsnt               | 146    | 2221    |
|  989  | fyodor_karamazov    | 144    | 2225    |
|  786  | (mojo1948)          | 157    | 2227    |
|  805  | yammerl             | 156    | 2230    |
|  327  | raykendo            | 219    | 2231    |
|  944  | (SkipWelsh)         | 147    | 2234    |
|  862  | cnffi               | 152    | 2237    |
|  647  | euleria             | 170    | 2246    |
|  911  | nair88              | 150    | 2252    |
|  451  | 8h534d432           | 198    | 2258    |
|  318  | lcalc               | 221    | 2290    |
|  305  | xack                | 225    | 2291    |
|  721  | clarag              | 163    | 2293    |
|  260  | gabrieller          | 237    | 2295    |
|  249  | SaberToothSlug      | 241    | 2301    |
|  326  | sivoh               | 219    | 2315    |
|  406  | russellr            | 205    | 2318    |
|  99   | genemachine         | 328    | 2328    |
|  575  | bigdaddy472         | 179    | 2344    |
|  593  | qqphan              | 177    | 2354    |
|  159  | sizzzzlerz          | 277    | 2362    |
|  596  | ehymel              | 176    | 2378    |
|  564  | paranoia            | 180    | 2381    |
|  172  | jgrilly             | 271    | 2390    |
|  785  | Mr.Wizard           | 157    | 2402    |
|  104  | shadowx360          | 326    | 2413    |
|  703  | vasilyev            | 165    | 2413    |
|  834  | Kazthor             | 154    | 2413    |
|  252  | grokus              | 240    | 2421    |
|  352  | Steve_Lucas         | 214    | 2431    |
|  412  | davidFashion        | 204    | 2440    |
|  153  | eric0511            | 281    | 2447    |
|  296  | zcxvbn              | 226    | 2452    |
|  563  | incandenza          | 180    | 2456    |
|  833  | danielwallace       | 154    | 2462    |
|  417  | mlochbaum           | 203    | 2464    |
|  770  | mnechyba            | 158    | 2465    |
|  585  | tehcranium          | 178    | 2466    |
|  540  | Spectre65535        | 183    | 2474    |
|  366  | russodd             | 211    | 2475    |
|  325  | nallen              | 219    | 2520    |
|  745  | spdqbr              | 160    | 2520    |
|  816  | politicalconfusion  | 155    | 2520    |
|  450  | kemperb             | 198    | 2530    |
|  558  | dstrite             | 181    | 2530    |
|  500  | ewheeler            | 189    | 2535    |
|  625  | bubblehead          | 172    | 2536    |
|  924  | Rothladoad          | 149    | 2545    |
|  956  | gunnasix            | 146    | 2548    |
|  885  | aaronl              | 151    | 2555    |
|  139  | ralphmerridew       | 293    | 2561    |
|  988  | den000              | 144    | 2566    |
|  264  | skutin              | 236    | 2576    |
|  923  | theran              | 149    | 2576    |
|  201  | blaise_pascal       | 257    | 2588    |
|  974  | nthelement          | 145    | 2589    |
|  910  | dgriff              | 150    | 2602    |
|  658  | millin              | 169    | 2614    |
|  815  | dhermes             | 155    | 2619    |
|  94   | lewanj              | 332    | 2621    |
|  720  | ychebotarev         | 163    | 2624    |
|  679  | JoshD               | 167    | 2628    |
|  118  | BrianHuffman        | 309    | 2646    |
|  304  | btilly              | 225    | 2648    |
|  468  | grogers             | 195    | 2664    |
|  285  | rmillika            | 229    | 2672    |
|  619  | fgt10               | 173    | 2680    |
|  107  | dmitrybrant         | 324    | 2684    |
|  761  | shalter             | 159    | 2686    |
|  351  | etaoin              | 214    | 2697    |
|  284  | jefromi             | 229    | 2700    |
|  217  | vincezammit         | 251    | 2726    |
|  271  | foison              | 234    | 2728    |
|  584  | (cconnett)          | 178    | 2729    |
|  702  | tugrul              | 165    | 2740    |
|  973  | wolfz0rz            | 145    | 2763    |
|  603  | EddyFerreira        | 175    | 2765    |
|  309  | sleepintegrity      | 223    | 2773    |
|  784  | macro               | 157    | 2777    |
|  148  | jdrandall123        | 286    | 2782    |
|  769  | krotty              | 158    | 2785    |
|  457  | westicles           | 197    | 2801    |
|  847  | Saif                | 153    | 2806    |
|  931  | mtappin             | 148    | 2810    |
|  128  | amling              | 301    | 2839    |
|  943  | HierarchicalThinker | 147    | 2840    |
|  519  | ricktheogre         | 186    | 2844    |
|  583  | daniellathrop       | 178    | 2854    |
|  411  | (adamc123)          | 204    | 2878    |
|  489  | mumbler             | 191    | 2895    |
|  133  | GeneralRetard       | 298    | 2902    |
|  861  | knightry            | 152    | 2907    |
|  480  | JamieCamardelle     | 193    | 2916    |
|  687  | (mrtollefson)       | 166    | 2918    |
|  203  | yurip               | 256    | 2924    |
|  147  | nybbler             | 286    | 2964    |
|  909  | estanford           | 150    | 2968    |
|  814  | jkadams             | 155    | 2975    |
|  200  | Swash               | 257    | 3012    |
|  410  | Alfredwolf          | 204    | 3024    |
|  443  | kdmartin            | 200    | 3033    |
|  813  | Jason628            | 155    | 3054    |
|  884  | phil_g              | 151    | 3056    |
|  942  | rniyenga            | 147    | 3066    |
|  804  | jorendorff          | 156    | 3068    |
|  221  | deisenst            | 250    | 3069    |
|  803  | ericj               | 156    | 3095    |
|  908  | jburck              | 150    | 3100    |
|  179  | skybomb0            | 267    | 3121    |
|  518  | iamcaspian          | 186    | 3142    |
|  184  | (nandor)            | 263    | 3145    |
|  729  | shkoo               | 162    | 3173    |
|  907  | infinite_loop       | 150    | 3279    |
|  802  | dmring              | 156    | 3286    |
|  409  | garble              | 204    | 3289    |
|  555  | Tirian              | 182    | 3290    |
|  317  | Youjaes             | 221    | 3301    |
|  602  | cornelpg            | 175    | 3309    |
|  812  | mrkite              | 155    | 3316    |
|  365  | jdonavan            | 211    | 3320    |
|  669  | flatebo             | 168    | 3334    |
|  515  | tkeller             | 187    | 3340    |
|  906  | jorgbrown           | 150    | 3352    |
|  442  | Cosmologicon        | 200    | 3416    |
|  987  | Technomage          | 144    | 3416    |
|  811  | scotwk              | 155    | 3422    |
|  972  | superliminal        | 145    | 3435    |
|  303  | Valdemarick         | 225    | 3456    |
|  883  | Bubba               | 151    | 3460    |
|  441  | LarryBaum           | 200    | 3479    |
|  941  | Memeist             | 147    | 3531    |
|  701  | paero               | 165    | 3543    |
|  514  | markcrim            | 187    | 3746    |
|  905  | tnorris             | 150    | 3775    |
|  860  | platykurtic         | 152    | 3835    |
|  728  | bunuelo             | 162    | 3856    |
|  760  | deinst              | 159    | 3963    |
|-------+---------------------+--------+---------|
