|-------+----------------------------------+--------+---------|
|  500  | matsu911                         | 85     | 2230    |
|  501  | misonikomineko                   | 85     | 2189    |
|  502  | YoshikiIto                       | 85     | 2139    |
|  503  | xarsh                            | 85     | 1836    |
|  504  | erunaven                         | 85     | 1306    |
|  505  | pepepyon                         | 85     | 1051    |
|  506  | ability_potion                   | 85     | 485     |
|  507  | mtsuyugu                         | 85     | 384     |
|  508  | moratori                         | 85     | 74      |
|  509  | laynts                           | 84     | 2489    |
|  510  | YuukiARIA                        | 84     | 2172    |
|  511  | t-matsubara                      | 84     | 2107    |
|  512  | tsurushuu                        | 84     | 2019    |
|  513  | Akeru                            | 84     | 1957    |
|  514  | jahshaka                         | 84     | 1540    |
|  515  | mthrok                           | 84     | 1320    |
|  516  | cof                              | 84     | 936     |
|  517  | mameo86                          | 84     | 791     |
|  518  | Suichi                           | 84     | 521     |
|  519  | (tomiono)                        | 84     | 280     |
|  520  | (mb01)                           | 84     | 1       |
|  521  | tadokoro                         | 83     | 3640    |
|  522  | gushwell                         | 83     | 2938    |
|  523  | toriaezu                         | 83     | 2498    |
|  524  | kaorimatz                        | 83     | 2481    |
|  525  | hagure_beans                     | 83     | 1830    |
|  526  | sagerin                          | 83     | 217     |
|  527  | ignorabimus                      | 83     | 155     |
|  528  | notogawa                         | 82     | 3695    |
|  529  | k3_kaimu                         | 82     | 2338    |
|  530  | kazuya030                        | 82     | 2089    |
|  531  | HOYOHOYO000                      | 82     | 2033    |
|  532  | kengpong                         | 82     | 1617    |
|  533  | hurou                            | 82     | 1605    |
|  534  | kijitoragoro                     | 82     | 1428    |
|  535  | selios                           | 82     | 1365    |
|  536  | tatsy                            | 82     | 1243    |
|  537  | zawawahoge                       | 82     | 878     |
|  538  | nishima                          | 82     | 736     |
|  539  | suihan                           | 82     | 557     |
|  540  | hamukichi                        | 82     | 263     |
|  541  | kerlon                           | 82     | 175     |
|  542  | Kai                              | 81     | 3780    |
|  543  | gigo891                          | 81     | 2762    |
|  544  | ds14050                          | 81     | 2375    |
|  545  | (XaroCydeykn)                    | 81     | 1748    |
|  546  | mystery                          | 81     | 1633    |
|  547  | OKEI                             | 81     | 1336    |
|  548  | tatt61880                        | 81     | 638     |
|  549  | kt3k                             | 80     | 3495    |
|  550  | miyaryu                          | 80     | 3401    |
|  551  | nanikaka                         | 80     | 2100    |
|  552  | ALuneedis                        | 80     | 1762    |
|  553  | occho                            | 80     | 1548    |
|  554  | blue0620                         | 80     | 1382    |
|  555  | aomoriringo                      | 80     | 1283    |
|  556  | TsudaKageyu                      | 80     | 1219    |
|  557  | aihara_enju                      | 80     | 603     |
|  558  | (thelettera)                     | 80     | 303     |
|  559  | Tomonacci                        | 80     | 303     |
|  560  | casquette34                      | 80     | 134     |
|  561  | dqmaniac                         | 80     | 0       |
|  562  | qchikara                         | 79     | 2760    |
|  563  | Shaddan                          | 79     | 2381    |
|  564  | yone64                           | 79     | 2097    |
|  565  | tkych                            | 79     | 1906    |
|  566  | Soeno                            | 79     | 1642    |
|  567  | (lrmystp)                        | 79     | 1625    |
|  568  | aomoriringocpp                   | 79     | 1286    |
|  569  | rutas123                         | 79     | 1203    |
|  570  | manicmaniac                      | 79     | 1194    |
|  571  | tsukagashira                     | 79     | 552     |
|  572  | specular                         | 79     | 454     |
|  573  | fkyou                            | 78     | 3484    |
|  574  | ww74epm                          | 78     | 2858    |
|  575  | y_tag                            | 78     | 2641    |
|  576  | pied                             | 78     | 2332    |
|  577  | kouhei.e                         | 78     | 2018    |
|  578  | Christie                         | 78     | 1417    |
|  579  | evima                            | 78     | 1355    |
|  580  | mk1988                           | 78     | 1237    |
|  581  | dolpen                           | 78     | 1182    |
|  582  | (Koizumi_Kyoko)                  | 78     | 577     |
|  583  | hyusuk                           | 78     | 544     |
|  584  | 001229                           | 78     | 443     |
|  585  | tkkyn                            | 78     | 395     |
|  586  | kichi941                         | 78     | 187     |
|  587  | june1                            | 77     | 3826    |
|  588  | OBK                              | 77     | 3547    |
|  589  | J.Silence                        | 77     | 3501    |
|  590  | kinodjnz                         | 77     | 2451    |
|  591  | (nakanoj)                        | 77     | 2395    |
|  592  | ya_nanba                         | 77     | 2048    |
|  593  | fumono                           | 77     | 1997    |
|  594  | utenmiki                         | 77     | 1936    |
|  595  | Bell                             | 77     | 1643    |
|  596  | e-cube                           | 77     | 1641    |
|  597  | siun                             | 77     | 1459    |
|  598  | ud0n                             | 77     | 1382    |
|  599  | orobas                           | 77     | 1359    |
|  600  | shimisho                         | 77     | 1237    |
|  601  | snowfall                         | 77     | 1234    |
|  602  | hebiyan                          | 77     | 1138    |
|  603  | Awata                            | 77     | 855     |
|  604  | K_Cheat1992                      | 77     | 801     |
|  605  | tar701                           | 77     | 773     |
|  606  | himajin                          | 77     | 478     |
|  607  | xeno1991                         | 77     | 177     |
|  608  | muchance                         | 77     | 128     |
|  609  | sonoday                          | 76     | 3446    |
|  610  | ori                              | 76     | 3030    |
|  611  | boincneet                        | 76     | 2515    |
|  612  | mstrange                         | 76     | 2330    |
|  613  | OcoToOo                          | 76     | 2296    |
|  614  | snak                             | 76     | 2255    |
|  615  | suyama                           | 76     | 1979    |
|  616  | chunglak                         | 76     | 1661    |
|  617  | GengenGen                        | 76     | 1454    |
|  618  | t-egawa                          | 76     | 1389    |
|  619  | mihonobu                         | 76     | 1154    |
|  620  | matsu7874                        | 76     | 1121    |
|  621  | aflc                             | 76     | 1119    |
|  622  | takuti                           | 76     | 1045    |
|  623  | (tks2600)                        | 76     | 693     |
|  624  | jkotani                          | 76     | 560     |
|  625  | Ipp                              | 76     | 554     |
|  626  | paruki                           | 76     | 142     |
|  627  | B5-ha                            | 76     | 18      |
|  628  | gunn                             | 75     | 3312    |
|  629  | you_ssk                          | 75     | 2789    |
|  630  | nob                              | 75     | 2782    |
|  631  | risuo                            | 75     | 2476    |
|  632  | logicmachine                     | 75     | 2383    |
|  633  | ishibashi                        | 75     | 2184    |
|  634  | (A-gen.d)                        | 75     | 2159    |
|  635  | _Horiki                          | 75     | 1872    |
|  636  | disco_hospital                   | 75     | 1826    |
|  637  | xragn                            | 75     | 1770    |
|  638  | tetutaro                         | 75     | 1675    |
|  639  | giru0116                         | 75     | 1636    |
|  640  | showmeear                        | 75     | 1452    |
|  641  | ponkotuy                         | 75     | 976     |
|  642  | hrk64                            | 75     | 889     |
|  643  | ryukau                           | 75     | 696     |
|  644  | obelisk1968                      | 75     | 695     |
|  645  | (lutheta)                        | 75     | 411     |
|  646  | yuzuponikemi                     | 75     | 112     |
|  647  | yabu                             | 74     | 2275    |
|  648  | hakomo                           | 74     | 2177    |
|  649  | OFNIR3                           | 74     | 408     |
|  650  | Haaryou                          | 74     | 237     |
|  651  | falke727                         | 74     | 224     |
|  652  | C.Miyata                         | 74     | 186     |
|  653  | matttttu                         | 74     | 10      |
|  654  | isr                              | 73     | 3807    |
|  655  | boxnos                           | 73     | 3737    |
|  656  | Guest                            | 73     | 3121    |
|  657  | ainsophyao                       | 73     | 3064    |
|  658  | ultrasasa2002                    | 73     | 2741    |
|  659  | ymchn                            | 73     | 2422    |
|  660  | hiromichiroh                     | 73     | 2185    |
|  661  | odiak                            | 73     | 1914    |
|  662  | rima                             | 73     | 1813    |
|  663  | ii_is_in                         | 73     | 1316    |
|  664  | kuroyan                          | 73     | 577     |
|  665  | scranble                         | 73     | 107     |
|  666  | T.Kawazoe                        | 72     | 2622    |
|  667  | vivivich                         | 72     | 2575    |
|  668  | tarui                            | 72     | 2363    |
|  669  | Machan                           | 72     | 2225    |
|  670  | has207                           | 72     | 1933    |
|  671  | zwaarty                          | 72     | 1147    |
|  672  | kanotown                         | 72     | 1078    |
|  673  | dorao1984                        | 72     | 411     |
|  674  | (hm64)                           | 72     | 303     |
|  675  | dr.ken                           | 72     | 301     |
|  676  | tsujikawa                        | 71     | 3343    |
|  677  | koyomi                           | 71     | 3050    |
|  678  | (fdumont)                        | 71     | 2917    |
|  679  | Respect2D                        | 71     | 2768    |
|  680  | acele                            | 71     | 2293    |
|  681  | gusmachine                       | 71     | 2188    |
|  682  | xr0038                           | 71     | 2052    |
|  683  | (KagawaEnji)                     | 71     | 1915    |
|  684  | hippos                           | 71     | 1806    |
|  685  | (hhd00062)                       | 71     | 1747    |
|  686  | kazua                            | 71     | 1729    |
|  687  | masaya                           | 71     | 1538    |
|  688  | the.little.schemer               | 71     | 1305    |
|  689  | yuto                             | 71     | 806     |
|  690  | saharan                          | 71     | 663     |
|  691  | kimihiro.T                       | 71     | 595     |
|  692  | TeamCraftworks                   | 71     | 594     |
|  693  | maoyam                           | 71     | 562     |
|  694  | nekonome2016                     | 71     | 537     |
|  695  | vabuff                           | 71     | 342     |
|  696  | kounoike                         | 70     | 3819    |
|  697  | maehara                          | 70     | 3707    |
|  698  | chobie                           | 70     | 3141    |
|  699  | PetitTK                          | 70     | 2913    |
|  700  | ibabangida                       | 70     | 2638    |
|  701  | xzyanagi                         | 70     | 2104    |
|  702  | noecho                           | 70     | 1996    |
|  703  | zaneli                           | 70     | 1257    |
|  704  | acele14                          | 70     | 1101    |
|  705  | skokado                          | 70     | 795     |
|  706  | (dfurusaka)                      | 70     | 480     |
|  707  | satanic0258                      | 70     | 336     |
|  708  | maple0705                        | 70     | 334     |
|  709  | mctibbs                          | 70     | 73      |
|  710  | mint                             | 69     | 3687    |
|  711  | sengoku_fortran                  | 69     | 3132    |
|  712  | hikaru                           | 69     | 2744    |
|  713  | Y.Kimi                           | 69     | 2110    |
|  714  | sta_k                            | 69     | 2050    |
|  715  | kohyama                          | 69     | 2038    |
|  716  | T.M.                             | 69     | 1939    |
|  717  | ami_GS                           | 69     | 1552    |
|  718  | hkimura                          | 69     | 1447    |
|  719  | mochitaro                        | 69     | 1408    |
|  720  | egisatoshi                       | 69     | 1129    |
|  721  | elysion_halcyon                  | 69     | 970     |
|  722  | komorin95                        | 69     | 740     |
|  723  | fermikami                        | 69     | 583     |
|  724  | yutakat                          | 69     | 559     |
|  725  | penoken                          | 69     | 45      |
|  726  | htkb                             | 69     | 6       |
|  727  | tzik                             | 68     | 3541    |
|  728  | nitoyon                          | 68     | 3034    |
|  729  | ultraist                         | 68     | 2921    |
|  730  | idojun                           | 68     | 2894    |
|  731  | tarai                            | 68     | 2629    |
|  732  | ablasdel                         | 68     | 2441    |
|  733  | mythosil                         | 68     | 2435    |
|  734  | yudetamago                       | 68     | 2413    |
|  735  | myokoym                          | 68     | 1855    |
|  736  | k_coffee                         | 68     | 1629    |
|  737  | junonon                          | 68     | 1604    |
|  738  | shimomire                        | 68     | 1597    |
|  739  | pri_light                        | 68     | 1447    |
|  740  | stsiwi                           | 68     | 1184    |
|  741  | ponyopoppo                       | 68     | 1169    |
|  742  | Satoshi                          | 68     | 416     |
|  743  | orphen                           | 68     | 135     |
|  744  | parasporospa                     | 67     | 3665    |
|  745  | tabehodai                        | 67     | 3376    |
|  746  | Naksy                            | 67     | 2923    |
|  747  | kisa12012                        | 67     | 2668    |
|  748  | stockedge                        | 67     | 2507    |
|  749  | ymotongpoo                       | 67     | 2504    |
|  750  | daigo                            | 67     | 2450    |
|  751  | YuhSylphy                        | 67     | 2397    |
|  752  | Aither                           | 67     | 2054    |
|  753  | shudaisho                        | 67     | 1255    |
|  754  | Sumariyan                        | 67     | 1203    |
|  755  | jotakami                         | 67     | 1098    |
|  756  | colts7                           | 67     | 1050    |
|  757  | mob_a                            | 67     | 931     |
|  758  | nullzine                         | 67     | 902     |
|  759  | goroeuler                        | 67     | 592     |
|  760  | memaizaka                        | 67     | 505     |
|  761  | glass5er                         | 67     | 502     |
|  762  | okamotoy                         | 67     | 112     |
|  763  | taro322                          | 66     | 3627    |
|  764  | k.takechu                        | 66     | 2911    |
|  765  | mimik                            | 66     | 2828    |
|  766  | mocknen                          | 66     | 2701    |
|  767  | shoozhoo                         | 66     | 2638    |
|  768  | ultraistter                      | 66     | 2463    |
|  769  | fuqinho                          | 66     | 2441    |
|  770  | aldente                          | 66     | 2417    |
|  771  | rkworks                          | 66     | 2372    |
|  772  | te2ro                            | 66     | 2324    |
|  773  | bbbruce                          | 66     | 2156    |
|  774  | thinca                           | 66     | 2141    |
|  775  | EmK                              | 66     | 1976    |
|  776  | ishikado                         | 66     | 1636    |
|  777  | ravy                             | 66     | 1590    |
|  778  | makkuma                          | 66     | 1550    |
|  779  | tak0kada                         | 66     | 1528    |
|  780  | mintyhead                        | 66     | 1409    |
|  781  | tsubu                            | 66     | 1321    |
|  782  | stst                             | 66     | 1211    |
|  783  | tubo28                           | 66     | 1009    |
|  784  | momo2ro                          | 66     | 976     |
|  785  | nasa9084                         | 66     | 909     |
|  786  | flatty.lucas                     | 66     | 723     |
|  787  | HiroN                            | 66     | 533     |
|  788  | pu2x                             | 66     | 339     |
|  789  | nis9036                          | 66     | 303     |
|  790  | utatti                           | 66     | 164     |
|  791  | yuki_neko                        | 65     | 3544    |
|  792  | tonkuma                          | 65     | 3434    |
|  793  | jljs                             | 65     | 3407    |
|  794  | kusano                           | 65     | 3004    |
|  795  | pes                              | 65     | 2998    |
|  796  | mohayonao                        | 65     | 2863    |
|  797  | toocheap                         | 65     | 2677    |
|  798  | newspoverty                      | 65     | 2460    |
|  799  | whitebell                        | 65     | 2147    |
|  800  | Lepton_s                         | 65     | 1970    |
|  801  | myanya                           | 65     | 1904    |
|  802  | tofu2t                           | 65     | 1686    |
|  803  | KitagawaTakashi1973              | 65     | 1675    |
|  804  | iseeku                           | 65     | 1405    |
|  805  | saltcandy123                     | 65     | 1386    |
|  806  | jabu0116                         | 65     | 1210    |
|  807  | alnicomag                        | 65     | 1079    |
|  808  | ishikura                         | 65     | 1028    |
|  809  | itoik                            | 65     | 967     |
|  810  | ayachi                           | 65     | 790     |
|  811  | (AngelRaposo)                    | 65     | 762     |
|  812  | takazzo                          | 65     | 581     |
|  813  | hnakai0909                       | 65     | 560     |
|  814  | sasa2718                         | 65     | 405     |
|  815  | kiriyama                         | 65     | 373     |
|  816  | ysenoh                           | 65     | 294     |
|  817  | erya                             | 64     | 3717    |
|  818  | kikaineko                        | 64     | 3407    |
|  819  | kawamoto                         | 64     | 2754    |
|  820  | yibe                             | 64     | 2647    |
|  821  | kodec                            | 64     | 2641    |
|  822  | crycrywtr                        | 64     | 2415    |
|  823  | nijiiroapple                     | 64     | 2153    |
|  824  | AnadaPunch                       | 64     | 2061    |
|  825  | yasuhiro                         | 64     | 1840    |
|  826  | soldiergame                      | 64     | 1546    |
|  827  | atiti                            | 64     | 1525    |
|  828  | (Vranometria)                    | 64     | 1289    |
|  829  | wrap                             | 64     | 1043    |
|  830  | (jyohol01)                       | 64     | 678     |
|  831  | synnomy                          | 64     | 604     |
|  832  | okometsuvu                       | 64     | 381     |
|  833  | Seki                             | 64     | 143     |
|  834  | yoggy                            | 63     | 3390    |
|  835  | yassai                           | 63     | 3330    |
|  836  | tachino                          | 63     | 3230    |
|  837  | satoshi.O                        | 63     | 2741    |
|  838  | kkt                              | 63     | 2601    |
|  839  | MitI_7                           | 63     | 2333    |
|  840  | tozangezan                       | 63     | 2294    |
|  841  | (triadsou)                       | 63     | 1753    |
|  842  | tanakh                           | 63     | 1698    |
|  843  | manjilab                         | 63     | 1641    |
|  844  | marony                           | 63     | 1586    |
|  845  | hirokazu1020                     | 63     | 1460    |
|  846  | atiqu                            | 63     | 1280    |
|  847  | yanaged                          | 63     | 1250    |
|  848  | udon                             | 63     | 1059    |
|  849  | i.toru                           | 63     | 849     |
|  850  | htz                              | 63     | 809     |
|  851  | mogumogu                         | 63     | 800     |
|  852  | Lin1120                          | 63     | 734     |
|  853  | (socket478i)                     | 63     | 714     |
|  854  | n15001                           | 63     | 605     |
|  855  | MogwaiLove                       | 63     | 362     |
|  856  | Harutoverve                      | 63     | 359     |
|  857  | reochan                          | 63     | 258     |
|  858  | o2ka                             | 63     | 94      |
|  859  | feo                              | 62     | 3571    |
|  860  | kiyoshi                          | 62     | 3357    |
|  861  | sainte                           | 62     | 3215    |
|  862  | teto                             | 62     | 2543    |
|  863  | PXF01515                         | 62     | 2538    |
|  864  | atetubou                         | 62     | 2363    |
|  865  | nekomimi                         | 62     | 2340    |
|  866  | z_r4                             | 62     | 2025    |
|  867  | ssirai                           | 62     | 1656    |
|  868  | notani                           | 62     | 1644    |
|  869  | massa                            | 62     | 749     |
|  870  | Eutbhby                          | 62     | 746     |
|  871  | m-kishi                          | 62     | 400     |
|  872  | (ynagataorg)                     | 62     | 306     |
|  873  | kibara                           | 62     | 241     |
|  874  | (tadano)                         | 62     | 202     |
|  875  | komei                            | 62     | 130     |
|  876  | paruki-                          | 62     | 0       |
|  877  | yomichi                          | 61     | 3343    |
|  878  | hamahiro                         | 61     | 3191    |
|  879  | Noppi                            | 61     | 2968    |
|  880  | ytaku                            | 61     | 2636    |
|  881  | tdelter                          | 61     | 2477    |
|  882  | tokyopuzzle                      | 61     | 2395    |
|  883  | hidetakak                        | 61     | 2093    |
|  884  | zugehen                          | 61     | 2068    |
|  885  | umjammer                         | 61     | 1982    |
|  886  | S_NAKAMURA                       | 61     | 1906    |
|  887  | arumika                          | 61     | 1834    |
|  888  | konsome                          | 61     | 1734    |
|  889  | akky                             | 61     | 1726    |
|  890  | kansyo                           | 61     | 1581    |
|  891  | MasayaTojo                       | 61     | 1324    |
|  892  | ria_rai                          | 61     | 1249    |
|  893  | tokamoto6676                     | 61     | 1019    |
|  894  | fuse.jp                          | 61     | 852     |
|  895  | ponyo877                         | 61     | 785     |
|  896  | taiyaki2gou                      | 61     | 646     |
|  897  | Kraus1049                        | 61     | 619     |
|  898  | tatcho417                        | 61     | 586     |
|  899  | fascinating0                     | 61     | 395     |
|  900  | ayachigin                        | 61     | 294     |
|  901  | makopin                          | 60     | 4035    |
|  902  | jufukuka                         | 60     | 3728    |
|  903  | T2                               | 60     | 3682    |
|  904  | yukimori                         | 60     | 3441    |
|  905  | n_bear83                         | 60     | 3162    |
|  906  | cvcvcv                           | 60     | 3121    |
|  907  | hiroyuki.gohara                  | 60     | 3063    |
|  908  | wzen                             | 60     | 3007    |
|  909  | hdhsakym                         | 60     | 2757    |
|  910  | obake                            | 60     | 2691    |
|  911  | tonichopper                      | 60     | 2679    |
|  912  | kenzy66                          | 60     | 2480    |
|  913  | farvel                           | 60     | 2401    |
|  914  | yus_uke                          | 60     | 2338    |
|  915  | zk_phi                           | 60     | 2337    |
|  916  | anomaro                          | 60     | 2303    |
|  917  | karakuri777                      | 60     | 2212    |
|  918  | snowclust                        | 60     | 2123    |
|  919  | pasta                            | 60     | 2060    |
|  920  | Juni                             | 60     | 2026    |
|  921  | inazz                            | 60     | 1860    |
|  922  | mattatz                          | 60     | 1773    |
|  923  | hiro.mihara                      | 60     | 1694    |
|  924  | lassie                           | 60     | 1626    |
|  925  | yichikawa                        | 60     | 1538    |
|  926  | bontakun                         | 60     | 1426    |
|  927  | sschwalski                       | 60     | 1388    |
|  928  | ninihuang                        | 60     | 1299    |
|  929  | hiking                           | 60     | 1201    |
|  930  | asashouryu                       | 60     | 1190    |
|  931  | ar90n                            | 60     | 860     |
|  932  | mamewo                           | 60     | 688     |
|  933  | kougetsuin                       | 60     | 602     |
|  934  | tashilost                        | 60     | 583     |
|  935  | Matsuda_Seiko                    | 60     | 578     |
|  936  | kagiri                           | 60     | 564     |
|  937  | Sampei                           | 60     | 535     |
|  938  | Shine16                          | 60     | 330     |
|  939  | como3                            | 60     | 41      |
|  940  | robohei                          | 59     | 4060    |
|  941  | kyorecoba                        | 59     | 3342    |
|  942  | uehara_delta                     | 59     | 3239    |
|  943  | fkd                              | 59     | 3066    |
|  944  | j.apl.j                          | 59     | 2665    |
|  945  | tsuwabuki                        | 59     | 2624    |
|  946  | mizba                            | 59     | 2609    |
|  947  | dekosuke                         | 59     | 2479    |
|  948  | tatsuya                          | 59     | 2401    |
|  949  | zai                              | 59     | 2384    |
|  950  | ryota                            | 59     | 2283    |
|  951  | ibisyu                           | 59     | 2198    |
|  952  | (tama.eguchi)                    | 59     | 2193    |
|  953  | g000001                          | 59     | 2047    |
|  954  | may-                             | 59     | 2011    |
|  955  | papix                            | 59     | 1841    |
|  956  | smoopy                           | 59     | 1801    |
|  957  | ShotaYoko                        | 59     | 1675    |
|  958  | oden41                           | 59     | 1638    |
|  959  | assy                             | 59     | 1627    |
|  960  | logical.soul                     | 59     | 1437    |
|  961  | ichikawa                         | 59     | 1385    |
|  962  | rfort                            | 59     | 1370    |
|  963  | (shibacho)                       | 59     | 1185    |
|  964  | morimoto                         | 59     | 1094    |
|  965  | yuyak                            | 59     | 971     |
|  966  | filriya                          | 59     | 814     |
|  967  | fuzuki                           | 59     | 791     |
|  968  | hephoz                           | 59     | 739     |
|  969  | parasporospa2                    | 59     | 542     |
|  970  | zchama                           | 59     | 317     |
|  971  | ittanmoment                      | 59     | 96      |
|  972  | future731                        | 59     | 94      |
|  973  | azakaz                           | 59     | 7       |
|  974  | kaze_tanuki                      | 58     | 3273    |
|  975  | hueyama                          | 58     | 2728    |
|  976  | kj                               | 58     | 2670    |
|  977  | blu_ray                          | 58     | 2440    |
|  978  | naoki                            | 58     | 2420    |
|  979  | caffein                          | 58     | 2420    |
|  980  | zakiyama                         | 58     | 2419    |
|  981  | Tsukemen                         | 58     | 2403    |
|  982  | woodbook                         | 58     | 2337    |
|  983  | nisshiee                         | 58     | 2091    |
|  984  | yusuketsuiki                     | 58     | 2005    |
|  985  | (43iscoding)                     | 58     | 1989    |
|  986  | acevif                           | 58     | 1834    |
|  987  | masaru                           | 58     | 1833    |
|  988  | Moeminorin                       | 58     | 1621    |
|  989  | hiromichi-s                      | 58     | 1544    |
|  990  | Ymysr                            | 58     | 1382    |
|  991  | kuuso1                           | 58     | 1325    |
|  992  | anz24                            | 58     | 1177    |
|  993  | keisukefukuda                    | 58     | 1175    |
|  994  | cambium                          | 58     | 976     |
|  995  | y20PgaMGod1CX4UT                 | 58     | 860     |
|  996  | kumasan.com                      | 58     | 804     |
|  997  | n16012                           | 58     | 576     |
|  998  | java-beginner                    | 58     | 522     |
|  999  | furimako                         | 58     | 510     |
|  1000 | narita_old                       | 58     | 476     |
|-------+----------------------------------+--------+---------|
